state_id,state_name,state_cluster,metric_order,metric_name,matched_current_columns,available_in_current_iaeav,n_available_subjects,metric_modality,metric_analysis_type,metric_definition,how_calculated,clinical_interpretation,threshold_note,literature_basis_from_spec,prior_direction,prior_direction_code,why_prior_direction,current_pipeline_direction_code,current_pipeline_direction_note,current_pipeline_role,cn_n,cn_median,cn_mad,cn_p75,cn_p90,cn_p975,cn_mean,ad_n,ad_mean,patient_n,patient_mean,empirical_raw_direction_ad_minus_cn,auc_ad_vs_cn_aligned,auc_patient_vs_cn_aligned,interviewer_eta2,empirical_check_status,empirical_check_note,confound_flag,final_role,external_prior_decision,expected_direction,audit_implication,external_prior_review_status,current_evaluation_status
S05,prosody_expressivity,voice_articulation_auxiliary,9,egemaps_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,egemaps_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,基频/音高；50 分位数/中位数：典型水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音高水平、音高变化范围和音调动态；可间接反映韵律控制、表达活力和发声稳定性。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,30.953765869140625,2.645814895629883,33.39860916137695,34.83369445800781,35.78600511550903,30.443390245022982,23,30.635870892068613,39,30.6370545900785,AD_higher,0.313695652173913,0.3609253065774805,0.1798156077523237,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,10,egemaps_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,egemaps_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,基频/音高；80 分位数：较高水平的代表值。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音高水平、音高变化范围和音调动态；可间接反映韵律控制、表达活力和发声稳定性。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,36.149709701538086,1.8056602478027344,37.55150890350342,38.36745719909669,39.76791105270386,35.104525690493375,23,33.77591083360755,39,33.799711276323364,AD_lower,0.5882608695652174,0.5588071348940914,0.5934830455808094,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,11,egemaps_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,egemaps_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,基频/音高；分位范围：高低分位差，表示动态范围。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音高水平、音高变化范围和音调动态；可间接反映韵律控制、表达活力和发声稳定性。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,8.086112022399902,2.9366683959960938,11.831179618835453,14.699963188171388,15.827214622497554,8.990457130515058,23,5.843472771022631,39,5.840991435906826,AD_lower,0.4480434782608695,0.4170847268673355,0.2505871507474793,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,12,egemaps_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,egemaps_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,基频/音高；平均上升斜率：该属性上升变化的速度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音高水平、音高变化范围和音调动态；可间接反映韵律控制、表达活力和发声稳定性。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,127.92731475830078,24.33603286743164,156.78285217285156,189.94464721679697,228.43936500549296,133.62778528876927,23,133.68883514404297,39,132.75577936417017,AD_higher,0.5560869565217391,0.5518394648829431,0.0415306457734549,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,13,egemaps_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,egemaps_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,基频/音高；上升斜率波动：上升变化速度是否稳定。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音高水平、音高变化范围和音调动态；可间接反映韵律控制、表达活力和发声稳定性。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,236.36534118652344,56.635597229003906,301.1267318725586,369.47254333496096,472.6082687377929,249.2314304061558,23,271.2927116725756,39,264.8355296208308,AD_higher,0.5693478260869566,0.5600613154960981,0.0260338458183321,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,14,egemaps_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,egemaps_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,基频/音高；平均下降斜率：该属性下降变化的速度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音高水平、音高变化范围和音调动态；可间接反映韵律控制、表达活力和发声稳定性。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,111.15267562866212,22.170948028564453,137.08529663085938,159.53583984375,191.37513656616204,115.72404691447382,23,123.21532440185548,39,122.99002349071012,AD_higher,0.4680434782608695,0.5264771460423634,0.043503474562003,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,15,egemaps_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,egemaps_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,基频/音高；下降斜率波动：下降变化速度是否稳定。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音高水平、音高变化范围和音调动态；可间接反映韵律控制、表达活力和发声稳定性。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,228.7155609130859,57.49891662597656,282.7975311279297,357.0649719238281,415.9502243041991,234.37476209972215,23,240.61978381613025,39,240.73431670360077,AD_higher,0.4697826086956522,0.4979096989966555,0.0519748129535779,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,16,egemaps_loudness_sma3_amean,egemaps_loudness_sma3_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,响度/音量动态；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映说话强度、音量稳定性和动态范围；可能关联发声能量、韵律弱化和表达活力。；AD优先级：中 | 2026-07: duplicate eGeMAPS copy; not used as independent clinical evidence.,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),exclude_duplicate_or_qc,184,0.4763890504837036,0.0984197407960891,0.5757980942726135,0.6849279284477235,0.8060244709253307,0.488694089424351,23,0.4655573121879411,39,0.485892517444415,AD_lower,0.4026086956521739,0.423355629877369,0.2664754017222282,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,17,egemaps_loudness_sma3_stddevNorm,egemaps_loudness_sma3_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,响度/音量动态；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映说话强度、音量稳定性和动态范围；可能关联发声能量、韵律弱化和表达活力。；AD优先级：高（当前 IAEAV 强差异） | 2026-07: duplicate eGeMAPS copy; not used as independent clinical evidence.,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),exclude_duplicate_or_qc,184,0.6346845626831055,0.0479750633239746,0.68153215944767,0.7207202255725861,0.827266103029251,0.6401337976364986,23,0.8609297716099283,39,0.8518233452087793,AD_higher,0.9293478260869564,0.9559643255295428,0.6290708253935986,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,18,egemaps_loudness_sma3_percentile20.0,egemaps_loudness_sma3_percentile20.0,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,响度/音量动态；20 分位数：较低水平的代表值。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映说话强度、音量稳定性和动态范围；可能关联发声能量、韵律弱化和表达活力。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,0.1980625241994857,0.0401433035731316,0.2453934736549853,0.2915943443775177,0.3971564710140227,0.2093945670387019,23,0.1674230607307475,39,0.1721262257450665,AD_lower,0.5108695652173914,0.4673913043478261,0.2333348832766593,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,19,egemaps_loudness_sma3_percentile50.0,egemaps_loudness_sma3_percentile50.0,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,响度/音量动态；50 分位数/中位数：典型水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映说话强度、音量稳定性和动态范围；可能关联发声能量、韵律弱化和表达活力。；AD优先级：高（当前 IAEAV 强差异）,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,0.4047697484493255,0.0919181555509567,0.4954098165035248,0.5784115433692932,0.7213584348559379,0.4137612589351508,23,0.2888146826754446,39,0.3071328684305533,AD_lower,0.6341304347826087,0.6325250836120402,0.3681656699934781,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,20,egemaps_loudness_sma3_percentile80.0,egemaps_loudness_sma3_percentile80.0,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,响度/音量动态；80 分位数：较高水平的代表值。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映说话强度、音量稳定性和动态范围；可能关联发声能量、韵律弱化和表达活力。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,0.7177875638008118,0.1499443352222442,0.8696536421775818,1.0289571285247805,1.1727811992168429,0.7282723241850085,23,0.743565453135449,39,0.7840478802338625,AD_higher,0.4928260869565217,0.5032051282051282,0.2633734228994805,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,21,egemaps_loudness_sma3_pctlrange0-2,egemaps_loudness_sma3_pctlrange0-2,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,响度/音量动态；分位范围：高低分位差，表示动态范围。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映说话强度、音量稳定性和动态范围；可能关联发声能量、韵律弱化和表达活力。；AD优先级：中 | 2026-07: duplicate eGeMAPS copy; not used as independent clinical evidence.,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),exclude_duplicate_or_qc,184,0.5083397030830383,0.1223181635141373,0.6433004587888718,0.7345666766166687,0.8187934994697568,0.5188777566603993,23,0.5761423901371334,39,0.6119216520052689,AD_higher,0.5367391304347826,0.5542084726867336,0.2708413032087274,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,22,egemaps_loudness_sma3_meanRisingSlope,egemaps_loudness_sma3_meanRisingSlope,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,响度/音量动态；平均上升斜率：该属性上升变化的速度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映说话强度、音量稳定性和动态范围；可能关联发声能量、韵律弱化和表达活力。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,6.6999428272247314,1.392634630203247,7.885236144065857,9.098228836059574,10.158289074897764,6.603684092345445,23,8.711036101631496,39,8.875438323387733,AD_higher,0.6467391304347826,0.6888238573021181,0.3334967605717606,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,23,egemaps_loudness_sma3_stddevRisingSlope,egemaps_loudness_sma3_stddevRisingSlope,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,响度/音量动态；上升斜率波动：上升变化速度是否稳定。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映说话强度、音量稳定性和动态范围；可能关联发声能量、韵律弱化和表达活力。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,4.858416557312012,0.8998001813888552,5.78936493396759,6.472990322113039,7.227634346485135,4.881503512677939,23,6.562378665675288,39,6.5262020367842455,AD_higher,0.7402173913043478,0.7295150501672241,0.3085016578489883,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,24,egemaps_loudness_sma3_meanFallingSlope,egemaps_loudness_sma3_meanFallingSlope,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,响度/音量动态；平均下降斜率：该属性下降变化的速度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映说话强度、音量稳定性和动态范围；可能关联发声能量、韵律弱化和表达活力。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,4.325977087020874,0.9077460765838624,5.193664073944092,6.0157492637634284,6.825687527656554,4.324265626461609,23,5.955412978711336,39,6.0396859768109445,AD_higher,0.7080434782608696,0.742056856187291,0.359469571481291,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,25,egemaps_loudness_sma3_stddevFallingSlope,egemaps_loudness_sma3_stddevFallingSlope,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,响度/音量动态；下降斜率波动：下降变化速度是否稳定。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映说话强度、音量稳定性和动态范围；可能关联发声能量、韵律弱化和表达活力。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,3.424889922142029,0.636001467704773,4.07165265083313,4.628126239776612,5.3065418124198915,3.45591520420883,23,4.73885062466497,39,4.700687836378049,AD_higher,0.7652173913043478,0.7773132664437012,0.3298472680146845,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,26,egemaps_F1amplitudeLogRelF0_sma3nz_amean,egemaps_F1amplitudeLogRelF0_sma3nz_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,共振峰相对基频幅度；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映共振峰能量相对 F0 的强弱，可与发声方式、音色和音量相关。；AD优先级：高（当前 IAEAV 强差异）,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,-135.44105529785156,15.031654357910156,-121.03387641906738,-111.83032073974609,-95.72037105560304,-135.8996008997378,23,-160.8013624108356,39,-159.2791990622496,AD_lower,0.7358695652173913,0.7229654403567447,0.2838501511617818,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,27,egemaps_F1amplitudeLogRelF0_sma3nz_stddevNorm,egemaps_F1amplitudeLogRelF0_sma3nz_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,共振峰相对基频幅度；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映共振峰能量相对 F0 的强弱，可与发声方式、音色和音量相关。；AD优先级：高（当前 IAEAV 强差异）,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,-0.6557003557682037,0.1109115779399871,-0.5411924421787262,-0.4670664519071578,-0.3870984561741354,-0.6596662178635597,23,-0.4755823275317316,39,-0.4875044532311268,AD_higher,0.7054347826086956,0.6870122630992196,0.2776158321199609,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,28,egemaps_F2amplitudeLogRelF0_sma3nz_amean,egemaps_F2amplitudeLogRelF0_sma3nz_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,共振峰相对基频幅度；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映共振峰能量相对 F0 的强弱，可与发声方式、音色和音量相关。；AD优先级：高（当前 IAEAV 强差异）,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,-134.5722198486328,15.399662017822273,-120.72521018981934,-110.7162872314453,-96.91876392364505,-134.94412857553235,23,-160.13145911175272,39,-158.25416095440204,AD_lower,0.7484782608695653,0.7437290969899666,0.3132648032292562,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
S05,prosody_expressivity,voice_articulation_auxiliary,29,egemaps_F2amplitudeLogRelF0_sma3nz_stddevNorm,egemaps_F2amplitudeLogRelF0_sma3nz_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,共振峰相对基频幅度；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映共振峰能量相对 F0 的强弱，可与发声方式、音色和音量相关。；AD优先级：高（当前 IAEAV 强差异）,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,eGeMAPS/ComParE prosody studies; AD speech acoustic reviews,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,-0.643189400434494,0.1033982336521148,-0.5265495330095291,-0.4613447844982144,-0.386024821549654,-0.6397870902134024,23,-0.4647959082022957,39,-0.4799235875789935,AD_higher,0.7382608695652174,0.7311872909698997,0.3071217998736047,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,bidirectional prosodic deviation; task/language/recording sensitive,Auxiliary only. Current high AUC plus high interviewer eta2 suggests confound risk.,do_not_make_signed_clinical_claim,include_auxiliary_only
